image,#non-text,#text,#regions,average area,std area,average height,std height,average width,std width
AosugiruHaru_003_ide.png,957464,10126,76,133.23684210526315,79.22118742732982,16.86842105263158,5.717797941200694,17.32894736842105,4.977285663509509
AosugiruHaru_007_ide.png,967590,0,0,,,,,,
AosugiruHaru_008_ide.png,961367,6223,89,69.92134831460675,51.790464767934616,12.314606741573034,6.464415135771759,10.696629213483146,4.437846664748651
AosugiruHaru_009_ide.png,955206,12384,193,64.16580310880829,103.62158872177885,12.103626943005182,12.768956741853904,10.046632124352332,5.5657075072606315
AosugiruHaru_010_ide.png,962071,5519,80,68.9875,51.23926564413272,12.2,7.213528956065818,10.5,4.527692569068709
AosugiruHaru_011_ide.png,965264,2326,28,83.07142857142857,45.25714511183256,15.5,8.08658501116863,12.321428571428571,4.166649659829237
AosugiruHaru_012_ide.png,966608,982,17,57.76470588235294,53.32754438017353,9.941176470588236,5.229673122563028,9.117647058823529,5.004496248271343
AosugiruHaru_013_ide.png,962721,4869,105,46.371428571428574,41.914483720764494,9.6,7.582687047290219,8.314285714285715,4.071537174825547
AosugiruHaru_014_ide.png,966202,1388,23,60.34782608695652,40.53405298999646,11.26086956521739,4.936266775473033,10.391304347826088,4.546753552139608
AosugiruHaru_015_ide.png,960726,6864,93,73.80645161290323,75.3900621020638,13.516129032258064,5.7072165281755085,11.731182795698924,6.119139346585418
AosugiruHaru_016_ide.png,961877,5713,107,53.39252336448598,45.730980318842406,10.186915887850468,5.019831402615248,9.16822429906542,4.578466423466643
AosugiruHaru_017_ide.png,965983,1607,20,80.35,47.61646248935341,14.3,4.1844951905815355,12.35,4.269367634673781
AosugiruHaru_018_ide.png,967590,0,0,,,,,,
AosugiruHaru_019_ide.png,963949,3641,50,72.82,51.948316623351715,12.24,4.221658441892238,11.16,4.601564951187802
AosugiruHaru_020_ide.png,957553,10037,135,74.34814814814816,46.242247561441125,12.881481481481481,3.843323892928276,12.185185185185185,4.510375175632921
AosugiruHaru_021_ide.png,962209,5381,65,82.78461538461538,69.77402917940883,12.723076923076922,5.528966219432101,12.215384615384615,6.180595708635978
AosugiruHaru_022_ide.png,965996,1594,21,75.9047619047619,47.369776140593885,12.904761904761905,3.220540651221127,11.380952380952381,3.7603975280761204
AosugiruHaru_023_ide.png,963896,3694,69,53.53623188405797,39.908075427813195,10.608695652173912,4.755522773513063,9.231884057971014,4.160354386856798
AosugiruHaru_024_ide.png,958750,8840,167,52.93413173652694,40.408859188212986,10.47305389221557,4.610342929894409,9.263473053892216,4.0003047680517865
AosugiruHaru_025_ide.png,958887,8703,161,54.05590062111801,39.40382559338434,11.267080745341614,6.312521091755089,9.453416149068323,3.8688921979349997
AosugiruHaru_026_ide.png,965722,1868,39,47.8974358974359,35.86141049451551,10.461538461538462,4.6676527557778655,9.0,3.8563966175427122
AosugiruHaru_027_ide.png,965703,1887,36,52.416666666666664,36.06966638788517,11.11111111111111,4.012326685615064,9.666666666666666,4.08248290463863
AosugiruHaru_028_ide.png,967590,0,0,,,,,,
AosugiruHaru_029_ide.png,966577,1013,19,53.31578947368421,43.303157331804876,10.0,4.844964830680024,9.421052631578947,4.637555951981197
AosugiruHaru_030_ide.png,962502,5088,112,45.42857142857143,33.652561536370214,10.214285714285714,5.924266939926847,8.705357142857142,4.319057422089467
AosugiruHaru_031_ide.png,966325,1265,24,52.708333333333336,40.578605987501454,10.208333333333334,5.115166718256166,9.25,5.027010377285224
AosugiruHaru_032_ide.png,964342,3248,44,73.81818181818181,66.34526520314793,11.522727272727273,6.290283402936326,10.977272727272727,5.29360092411599
AosugiruHaru_033_ide.png,954411,13179,220,59.904545454545456,43.652501513999766,11.35,4.54175076374739,10.686363636363636,4.713307606664488
AosugiruHaru_034_ide.png,967590,0,0,,,,,,
AosugiruHaru_035_ide.png,967590,0,0,,,,,,
AosugiruHaru_036_ide.png,955497,12093,213,56.774647887323944,42.804456741031025,11.04225352112676,4.603845972504287,9.87793427230047,4.11730932871893
AosugiruHaru_037_ide.png,958600,8990,145,62.0,48.158216257492846,11.137931034482758,4.846072977740698,9.806896551724138,4.322031054674911
AosugiruHaru_038_ide.png,961872,5718,82,69.73170731707317,40.194966551913666,13.24390243902439,4.830192077203243,12.073170731707316,5.4365082225429875
AosugiruHaru_039_ide.png,967338,252,17,14.823529411764707,26.931799035860163,3.8823529411764706,3.660317455553893,3.8823529411764706,3.305652074876969
AosugiruHaru_040_ide.png,956843,10747,168,63.970238095238095,80.80211171179975,11.017857142857142,7.905297511257662,9.773809523809524,6.335559490601987
AosugiruHaru_041_ide.png,962475,5115,84,60.892857142857146,64.38925854244836,9.976190476190476,6.692170603943855,9.94047619047619,6.260897528987416
AosugiruHaru_042_ide.png,962650,4940,58,85.17241379310344,45.2952528269394,13.189655172413794,3.967353397989926,13.862068965517242,3.7437224507630376
AosugiruHaru_043_ide.png,956512,11078,201,55.114427860696516,43.60202013664092,11.109452736318408,5.317572501851081,9.701492537313433,5.063816404482148
AosugiruHaru_044_ide.png,965729,1861,10,186.1,85.67082350485491,20.9,5.804308744372581,22.1,2.467792535850613
AosugiruHaru_045_ide.png,959048,8542,100,85.42,61.590612921126215,13.22,5.04495787891237,12.38,5.216857291511816
AosugiruHaru_046_ide.png,967590,0,0,,,,,,
AosugiruHaru_047_ide.png,966749,841,28,30.035714285714285,25.02638913349715,7.607142857142857,5.108391455762383,6.642857142857143,3.587819529964103
AosugiruHaru_048_ide.png,966821,769,19,40.473684210526315,40.9368813522433,8.473684210526315,4.683323393226242,7.7894736842105265,4.407875098149496
AosugiruHaru_049_ide.png,965793,1797,42,42.785714285714285,32.054667377470516,9.857142857142858,4.921146926767167,8.380952380952381,4.259177099999599
AosugiruHaru_050_ide.png,963154,4436,107,41.45794392523364,33.085638066083085,9.485981308411215,4.793618199116713,8.05607476635514,3.957323214301224
AosugiruHaru_051_ide.png,964542,3048,63,48.38095238095238,35.61720137817688,10.587301587301587,4.809497616356985,9.222222222222221,3.8024405047136662
AosugiruHaru_052_ide.png,966683,907,14,64.78571428571429,40.88691472731058,12.785714285714286,4.490920545605185,11.5,5.538824011337734
AosugiruHaru_056_ide.png,955865,11725,73,160.6164383561644,250.35074738470786,17.73972602739726,15.579251566650877,14.931506849315069,10.395374059599499
AosugiruHaru_057_ide.png,961111,6479,104,62.29807692307692,51.097358016846385,12.23076923076923,5.0616027585348,9.98076923076923,5.18314718997053
AosugiruHaru_058_ide.png,960660,6930,65,106.61538461538461,106.22134977455799,13.676923076923076,7.099529111812097,14.338461538461539,8.723578875803604
AosugiruHaru_059_ide.png,967590,0,0,,,,,,
AosugiruHaru_060_ide.png,958148,9442,136,69.42647058823529,56.34787332916588,13.426470588235293,7.021639192882051,12.477941176470589,6.470483789263986
AosugiruHaru_061_ide.png,963385,4205,53,79.33962264150944,101.78333321626047,12.320754716981131,7.3607156771239906,12.358490566037736,7.346143487347865
AosugiruHaru_062_ide.png,960568,7022,70,100.31428571428572,90.5796481173405,15.742857142857142,15.289291971167005,13.185714285714285,7.195817946444126
AosugiruHaru_063_ide.png,960561,7029,67,104.91044776119404,134.13044790435686,18.29850746268657,18.287109011029806,13.164179104477611,8.696537336179462
